match,blue_score,yellow_score,blue_robot_0_possession_frame,blue_robot_1_possession_frame,blue_robot_2_possession_frame,yellow_robot_0_possession_frame,yellow_robot_1_possession_frame,yellow_robot_2_possession_frame,blue_robot_0_intercept_time,blue_robot_1_intercept_time,blue_robot_2_intercept_time,yellow_robot_0_intercept_time,yellow_robot_1_intercept_time,yellow_robot_2_intercept_time,blue_robot_0_pass_time,blue_robot_1_pass_time,blue_robot_2_pass_time,yellow_robot_0_pass_time,yellow_robot_1_pass_time,yellow_robot_2_pass_time,ball_in_blue_half_frame,ball_in_yellow_half_frame,coach_top_1_acc,coach_top_2_acc,possession_blue,possession_yellow,intercept_blue,intercept_yellow,passing_blue,passing_yellow
81.0,0.0,0.0,133.0,319.0,16.0,96.0,215.0,178.0,3.0,6.0,1.0,1.0,8.0,15.0,1.0,1.0,0.0,1.0,2.0,2.0,110.0,890.0,0.7352941176470589,0.8823529411764706,468.0,489.0,10.0,24.0,2.0,5.0
82.0,1.0,0.0,250.0,385.0,61.0,244.0,41.0,0.0,3.0,7.0,0.0,4.0,1.0,0.0,5.0,3.0,1.0,0.0,0.0,0.0,227.0,773.0,0.6764705882352942,0.7941176470588235,696.0,285.0,10.0,5.0,9.0,0.0
83.0,1.0,0.0,392.0,203.0,116.0,50.0,0.0,192.0,7.0,3.0,2.0,5.0,0.0,4.0,8.0,11.0,4.0,0.0,0.0,0.0,821.0,179.0,0.7352941176470589,0.9117647058823529,711.0,242.0,12.0,9.0,23.0,0.0
84.0,0.0,0.0,258.0,442.0,31.0,11.0,120.0,75.0,5.0,11.0,2.0,5.0,13.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,925.0,75.0,0.6764705882352942,0.8235294117647058,731.0,206.0,18.0,23.0,4.0,0.0
85.0,0.0,1.0,169.0,436.0,54.0,269.0,38.0,8.0,2.0,7.0,1.0,7.0,2.0,2.0,5.0,1.0,2.0,2.0,1.0,0.0,665.0,335.0,0.5882352941176471,0.8235294117647058,659.0,315.0,10.0,11.0,8.0,3.0
86.0,2.0,0.0,388.0,144.0,127.0,39.0,81.0,85.0,4.0,1.0,4.0,11.0,6.0,9.0,1.0,2.0,1.0,3.0,0.0,2.0,566.0,434.0,0.6,0.7142857142857143,659.0,205.0,9.0,26.0,4.0,5.0
87.0,0.0,1.0,169.0,510.0,31.0,95.0,65.0,50.0,1.0,8.0,1.0,9.0,0.0,0.0,3.0,4.0,3.0,0.0,0.0,1.0,278.0,722.0,0.6857142857142857,0.8571428571428571,710.0,210.0,10.0,9.0,10.0,1.0
88.0,0.0,0.0,251.0,225.0,106.0,207.0,177.0,0.0,1.0,6.0,0.0,2.0,5.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,72.0,928.0,0.6176470588235294,0.7941176470588235,582.0,384.0,7.0,7.0,7.0,1.0
89.0,1.0,1.0,227.0,492.0,29.0,218.0,5.0,21.0,2.0,4.0,0.0,1.0,4.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,541.0,459.0,0.7142857142857143,0.8,748.0,244.0,6.0,8.0,6.0,1.0
90.0,1.0,0.0,344.0,312.0,160.0,126.0,21.0,23.0,7.0,4.0,2.0,6.0,0.0,2.0,5.0,6.0,2.0,0.0,0.0,0.0,614.0,386.0,0.5294117647058824,0.8529411764705882,816.0,170.0,13.0,8.0,13.0,0.0
91.0,0.0,0.0,408.0,255.0,78.0,104.0,82.0,8.0,2.0,3.0,1.0,2.0,1.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,273.0,727.0,0.6470588235294118,0.8235294117647058,741.0,194.0,6.0,4.0,13.0,0.0
92.0,1.0,0.0,380.0,280.0,0.0,17.0,109.0,62.0,6.0,3.0,0.0,0.0,5.0,4.0,5.0,6.0,0.0,1.0,0.0,0.0,520.0,480.0,0.6470588235294118,0.8235294117647058,660.0,188.0,9.0,9.0,11.0,1.0
93.0,0.0,0.0,115.0,225.0,232.0,126.0,241.0,54.0,7.0,4.0,1.0,1.0,3.0,3.0,1.0,0.0,1.0,2.0,3.0,3.0,565.0,435.0,0.6176470588235294,0.7941176470588235,572.0,421.0,12.0,7.0,2.0,8.0
94.0,0.0,0.0,285.0,250.0,134.0,111.0,91.0,77.0,6.0,7.0,0.0,6.0,1.0,4.0,2.0,4.0,2.0,0.0,1.0,0.0,131.0,869.0,0.7647058823529411,0.8529411764705882,669.0,279.0,13.0,11.0,8.0,1.0
95.0,0.0,2.0,90.0,201.0,153.0,164.0,193.0,76.0,4.0,5.0,2.0,3.0,5.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,402.0,598.0,0.6285714285714286,0.8285714285714286,444.0,433.0,11.0,9.0,3.0,2.0
96.0,0.0,1.0,263.0,122.0,225.0,24.0,122.0,231.0,3.0,3.0,2.0,1.0,1.0,6.0,5.0,4.0,2.0,0.0,2.0,0.0,335.0,665.0,0.6857142857142857,0.8571428571428571,610.0,377.0,8.0,8.0,11.0,2.0
97.0,1.0,0.0,194.0,242.0,70.0,303.0,12.0,126.0,4.0,11.0,2.0,9.0,0.0,6.0,4.0,6.0,1.0,1.0,1.0,1.0,556.0,444.0,0.7428571428571429,0.8571428571428571,506.0,441.0,17.0,15.0,11.0,3.0
98.0,2.0,0.0,113.0,425.0,54.0,177.0,55.0,54.0,2.0,11.0,1.0,3.0,3.0,6.0,5.0,2.0,4.0,1.0,1.0,0.0,335.0,665.0,0.47058823529411764,0.7058823529411765,592.0,286.0,14.0,12.0,11.0,2.0
99.0,0.0,0.0,214.0,517.0,141.0,15.0,76.0,0.0,3.0,10.0,0.0,1.0,5.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,510.0,490.0,0.6470588235294118,0.7941176470588235,872.0,91.0,13.0,6.0,12.0,0.0
