match,blue_score,yellow_score,blue_robot_0_possession_frame,blue_robot_1_possession_frame,blue_robot_2_possession_frame,yellow_robot_0_possession_frame,yellow_robot_1_possession_frame,yellow_robot_2_possession_frame,blue_robot_0_intercept_time,blue_robot_1_intercept_time,blue_robot_2_intercept_time,yellow_robot_0_intercept_time,yellow_robot_1_intercept_time,yellow_robot_2_intercept_time,blue_robot_0_pass_time,blue_robot_1_pass_time,blue_robot_2_pass_time,yellow_robot_0_pass_time,yellow_robot_1_pass_time,yellow_robot_2_pass_time,ball_in_blue_half_frame,ball_in_yellow_half_frame
76,1,1,253,261,53,0,44,366,6,10,0,0,1,15,2,2,2,0,1,1,518,482
77,0,0,239,138,221,11,13,136,6,8,2,1,2,9,5,2,4,1,2,3,830,170
78,0,2,180,108,66,82,20,498,6,11,3,1,1,24,1,0,0,3,1,2,626,374
79,4,3,370,207,14,13,0,288,8,15,2,4,0,21,2,2,1,0,0,1,504,496
80,2,1,97,142,0,177,11,493,4,11,0,8,2,5,2,0,0,4,0,4,544,456
81,0,0,106,55,70,12,0,669,6,13,5,0,0,20,0,2,3,1,0,1,192,808
82,0,1,172,153,101,57,0,477,9,20,8,3,0,27,1,0,0,1,0,0,498,502
83,1,0,223,293,34,37,0,390,11,7,0,4,0,9,4,5,1,0,0,0,681,319
84,1,0,168,66,420,58,0,280,4,0,1,0,0,4,3,3,5,3,0,4,300,700
85,1,2,225,18,164,62,36,461,9,1,6,0,1,15,1,0,1,2,2,4,426,574
86,1,1,111,159,204,25,0,470,3,6,6,1,0,20,2,1,3,2,0,2,218,782
87,0,1,145,272,78,1,15,442,3,16,2,1,0,21,6,4,2,0,1,0,527,473
88,2,2,202,212,147,49,0,330,9,6,1,2,0,5,3,2,1,0,0,0,311,689
89,2,1,361,172,61,0,0,369,4,5,4,0,0,13,4,6,3,0,0,0,430,570
90,2,1,301,75,36,0,16,535,7,7,6,0,1,15,0,2,1,0,0,1,568,432
91,0,0,212,63,28,3,0,655,8,3,1,0,0,14,1,1,0,1,0,1,0,1000
92,2,2,222,271,181,0,0,319,3,4,2,0,0,8,4,4,4,0,0,0,539,461
93,3,2,337,298,1,77,0,232,28,10,0,13,0,14,5,2,1,2,0,1,729,271
94,3,1,332,225,3,6,37,355,10,5,2,2,1,14,3,3,1,1,2,0,733,267
95,2,1,209,268,56,0,0,429,2,8,1,0,0,7,8,8,4,0,0,0,407,593
96,1,1,231,253,30,41,0,380,10,8,3,2,0,21,6,6,2,1,0,2,773,227
97,2,0,196,65,0,132,0,193,9,3,0,6,0,7,0,0,0,0,0,0,1000,0
98,3,1,301,296,66,60,0,213,6,10,2,3,0,15,6,5,2,0,0,1,924,76
99,2,1,307,228,0,72,28,323,9,6,0,4,1,16,3,6,0,1,0,0,574,426
